category_code,data_type_code,cell_value,program_code,seasonally_adj,time_slot_date,time_slot_id,time_slot_name,time
06XX,MPCT,7.4,VIP,yes,2019-11-01,839,Nov2019,2019-11
06XX,MPCV,7.4,VIP,yes,2019-11-01,839,Nov2019,2019-11
07XX,T,922,VIP,no,2019-11-01,839,Nov2019,2019-11
07XX,P,910,VIP,no,2019-11-01,839,Nov2019,2019-11
07XX,E_MPCP,1.9,VIP,no,2019-11-01,839,Nov2019,2019-11
07XX,E_T,3.3,VIP,no,2019-11-01,839,Nov2019,2019-11
07XX,E_P,3.3,VIP,no,2019-11-01,839,Nov2019,2019-11
07XX,E_MPCT,1.9,VIP,no,2019-11-01,839,Nov2019,2019-11
07XX,MPCT,-0.6,VIP,yes,2019-11-01,839,Nov2019,2019-11
07XX,MPCP,-0.6,VIP,yes,2019-11-01,839,Nov2019,2019-11
08XX,T,2299,VIP,no,2019-11-01,839,Nov2019,2019-11
08XX,V,1125,VIP,no,2019-11-01,839,Nov2019,2019-11
08XX,P,1174,VIP,no,2019-11-01,839,Nov2019,2019-11
08XX,E_MPCV,1.4,VIP,no,2019-11-01,839,Nov2019,2019-11
08XX,E_MPCP,1.6,VIP,no,2019-11-01,839,Nov2019,2019-11
08XX,E_T,2.0,VIP,no,2019-11-01,839,Nov2019,2019-11
08XX,E_V,2.1,VIP,no,2019-11-01,839,Nov2019,2019-11
08XX,E_P,3.4,VIP,no,2019-11-01,839,Nov2019,2019-11
08XX,E_MPCT,1.1,VIP,no,2019-11-01,839,Nov2019,2019-11
08XX,MPCT,2.1,VIP,yes,2019-11-01,839,Nov2019,2019-11
08XX,MPCV,2.1,VIP,yes,2019-11-01,839,Nov2019,2019-11
08XX,MPCP,2.1,VIP,yes,2019-11-01,839,Nov2019,2019-11
09XX,T,4760,VIP,no,2019-11-01,839,Nov2019,2019-11
09XX,V,1468,VIP,no,2019-11-01,839,Nov2019,2019-11
09XX,P,3292,VIP,no,2019-11-01,839,Nov2019,2019-11
09XX,E_MPCT,0.6,VIP,no,2019-11-01,839,Nov2019,2019-11
09XX,E_MPCV,0.7,VIP,no,2019-11-01,839,Nov2019,2019-11
09XX,E_MPCP,0.7,VIP,no,2019-11-01,839,Nov2019,2019-11
09XX,E_T,1.2,VIP,no,2019-11-01,839,Nov2019,2019-11
09XX,E_V,1.4,VIP,no,2019-11-01,839,Nov2019,2019-11
09XX,E_P,1.5,VIP,no,2019-11-01,839,Nov2019,2019-11
09XX,MPCT,0.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
09XX,MPCP,0.9,VIP,yes,2019-11-01,839,Nov2019,2019-11
09XX,MPCV,-1.5,VIP,yes,2019-11-01,839,Nov2019,2019-11
10XX,T,2112,VIP,no,2019-11-01,839,Nov2019,2019-11
10XX,V,2103,VIP,no,2019-11-01,839,Nov2019,2019-11
10XX,E_MPCT,7.4,VIP,no,2019-11-01,839,Nov2019,2019-11
10XX,E_MPCV,0.0,VIP,no,2019-11-01,839,Nov2019,2019-11
10XX,E_T,49.4,VIP,no,2019-11-01,839,Nov2019,2019-11
10XX,E_V,0.0,VIP,no,2019-11-01,839,Nov2019,2019-11
10XX,MPCT,1.6,VIP,yes,2019-11-01,839,Nov2019,2019-11
10XX,MPCV,1.5,VIP,yes,2019-11-01,839,Nov2019,2019-11
11XX,T,8899,VIP,no,2019-11-01,839,Nov2019,2019-11
11XX,V,8235,VIP,no,2019-11-01,839,Nov2019,2019-11
11XX,P,664,VIP,no,2019-11-01,839,Nov2019,2019-11
11XX,E_MPCT,0.3,VIP,no,2019-11-01,839,Nov2019,2019-11
11XX,E_MPCV,0.1,VIP,no,2019-11-01,839,Nov2019,2019-11
11XX,E_MPCP,6.1,VIP,no,2019-11-01,839,Nov2019,2019-11
11XX,E_T,0.3,VIP,no,2019-11-01,839,Nov2019,2019-11
11XX,E_V,0.3,VIP,no,2019-11-01,839,Nov2019,2019-11
11XX,E_P,6.0,VIP,no,2019-11-01,839,Nov2019,2019-11
11XX,MPCT,4.0,VIP,yes,2019-11-01,839,Nov2019,2019-11
11XX,MPCV,3.5,VIP,yes,2019-11-01,839,Nov2019,2019-11
11XX,MPCP,11.0,VIP,yes,2019-11-01,839,Nov2019,2019-11
12XX,T,7845,VIP,no,2019-11-01,839,Nov2019,2019-11
12XX,P,7818,VIP,no,2019-11-01,839,Nov2019,2019-11
12XX,E_MPCT,2.4,VIP,no,2019-11-01,839,Nov2019,2019-11
12XX,E_MPCP,2.4,VIP,no,2019-11-01,839,Nov2019,2019-11
12XX,E_T,3.0,VIP,no,2019-11-01,839,Nov2019,2019-11
12XX,E_P,3.0,VIP,no,2019-11-01,839,Nov2019,2019-11
12XX,MPCT,1.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
12XX,MPCP,1.3,VIP,yes,2019-11-01,839,Nov2019,2019-11
13XX,T,2267,VIP,no,2019-11-01,839,Nov2019,2019-11
13XX,P,2220,VIP,no,2019-11-01,839,Nov2019,2019-11
13XX,E_MPCT,2.5,VIP,no,2019-11-01,839,Nov2019,2019-11
13XX,E_MPCP,2.5,VIP,no,2019-11-01,839,Nov2019,2019-11
13XX,E_T,3.2,VIP,no,2019-11-01,839,Nov2019,2019-11
13XX,E_P,3.2,VIP,no,2019-11-01,839,Nov2019,2019-11
13XX,MPCT,-0.7,VIP,yes,2019-11-01,839,Nov2019,2019-11
13XX,MPCP,-0.4,VIP,yes,2019-11-01,839,Nov2019,2019-11
14XX,T,1532,VIP,no,2019-11-01,839,Nov2019,2019-11
14XX,P,1500,VIP,no,2019-11-01,839,Nov2019,2019-11
14XX,E_MPCT,3.7,VIP,no,2019-11-01,839,Nov2019,2019-11
14XX,E_MPCP,3.7,VIP,no,2019-11-01,839,Nov2019,2019-11
14XX,E_T,3.9,VIP,no,2019-11-01,839,Nov2019,2019-11
14XX,E_P,3.9,VIP,no,2019-11-01,839,Nov2019,2019-11
14XX,MPCP,2.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
14XX,MPCT,2.6,VIP,yes,2019-11-01,839,Nov2019,2019-11
15XX,T,813,VIP,no,2019-11-01,839,Nov2019,2019-11
15XX,P,805,VIP,no,2019-11-01,839,Nov2019,2019-11
15XX,E_MPCT,1.5,VIP,no,2019-11-01,839,Nov2019,2019-11
15XX,E_MPCP,1.5,VIP,no,2019-11-01,839,Nov2019,2019-11
15XX,E_T,2.1,VIP,no,2019-11-01,839,Nov2019,2019-11
15XX,E_P,2.1,VIP,no,2019-11-01,839,Nov2019,2019-11
15XX,MPCT,0.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
15XX,MPCP,0.1,VIP,yes,2019-11-01,839,Nov2019,2019-11
20IX,T,6865,VIP,no,2019-11-01,839,Nov2019,2019-11
20IX,V,6835,VIP,no,2019-11-01,839,Nov2019,2019-11
20IX,E_MPCT,0.6,VIP,no,2019-11-01,839,Nov2019,2019-11
20IX,E_MPCV,0.6,VIP,no,2019-11-01,839,Nov2019,2019-11
20IX,E_T,0.8,VIP,no,2019-11-01,839,Nov2019,2019-11
20IX,E_V,0.8,VIP,no,2019-11-01,839,Nov2019,2019-11
20IX,MPCT,6.9,VIP,yes,2019-11-01,839,Nov2019,2019-11
20IX,MPCV,6.9,VIP,yes,2019-11-01,839,Nov2019,2019-11
A00XX,T,542838,VIP,yes,2019-11-01,839,Nov2019,2019-11
A00XX,V,535764,VIP,yes,2019-11-01,839,Nov2019,2019-11
A00XX,P,7074,VIP,yes,2019-11-01,839,Nov2019,2019-11
A00XX,E_T,3.8,VIP,yes,2019-11-01,839,Nov2019,2019-11
A00XX,E_V,5.0,VIP,yes,2019-11-01,839,Nov2019,2019-11
A00XX,E_P,3.8,VIP,yes,2019-11-01,839,Nov2019,2019-11
A01XX,T,32390,VIP,yes,2019-11-01,839,Nov2019,2019-11
A01XX,V,31025,VIP,yes,2019-11-01,839,Nov2019,2019-11
A01XX,E_T,1.6,VIP,yes,2019-11-01,839,Nov2019,2019-11
A01XX,E_V,1.6,VIP,yes,2019-11-01,839,Nov2019,2019-11
A02XX,T,80318,VIP,yes,2019-11-01,839,Nov2019,2019-11
A02XX,V,68626,VIP,yes,2019-11-01,839,Nov2019,2019-11
A02XX,P,11692,VIP,yes,2019-11-01,839,Nov2019,2019-11
A02XX,E_T,1.6,VIP,yes,2019-11-01,839,Nov2019,2019-11
A02XX,E_V,1.8,VIP,yes,2019-11-01,839,Nov2019,2019-11
A02XX,E_P,2.7,VIP,yes,2019-11-01,839,Nov2019,2019-11
A03XX,T,87935,VIP,yes,2019-11-01,839,Nov2019,2019-11
A03XX,V,84101,VIP,yes,2019-11-01,839,Nov2019,2019-11
A03XX,P,3834,VIP,yes,2019-11-01,839,Nov2019,2019-11
A03XX,E_T,1.8,VIP,yes,2019-11-01,839,Nov2019,2019-11
A03XX,E_V,1.8,VIP,yes,2019-11-01,839,Nov2019,2019-11
A03XX,E_P,4.7,VIP,yes,2019-11-01,839,Nov2019,2019-11
A04XX,T,44322,VIP,yes,2019-11-01,839,Nov2019,2019-11
A04XX,V,35257,VIP,yes,2019-11-01,839,Nov2019,2019-11
A04XX,P,9064,VIP,yes,2019-11-01,839,Nov2019,2019-11
A04XX,E_T,1.9,VIP,yes,2019-11-01,839,Nov2019,2019-11
A04XX,E_V,2.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
A04XX,E_P,2.6,VIP,yes,2019-11-01,839,Nov2019,2019-11
A05XX,T,99886,VIP,yes,2019-11-01,839,Nov2019,2019-11
A05XX,V,18176,VIP,yes,2019-11-01,839,Nov2019,2019-11
A05XX,P,81710,VIP,yes,2019-11-01,839,Nov2019,2019-11
A05XX,E_T,1.5,VIP,yes,2019-11-01,839,Nov2019,2019-11
A05XX,E_V,2.4,VIP,yes,2019-11-01,839,Nov2019,2019-11
A05XX,E_P,1.8,VIP,yes,2019-11-01,839,Nov2019,2019-11
A06XX,T,3136,VIP,yes,2019-11-01,839,Nov2019,2019-11
A06XX,V,3136,VIP,yes,2019-11-01,839,Nov2019,2019-11
A06XX,E_T,6.5,VIP,yes,2019-11-01,839,Nov2019,2019-11
A06XX,E_V,6.5,VIP,yes,2019-11-01,839,Nov2019,2019-11
A07XX,T,10809,VIP,yes,2019-11-01,839,Nov2019,2019-11
A07XX,P,10670,VIP,yes,2019-11-01,839,Nov2019,2019-11
A07XX,E_T,3.3,VIP,yes,2019-11-01,839,Nov2019,2019-11
A07XX,E_P,3.3,VIP,yes,2019-11-01,839,Nov2019,2019-11
A08XX,T,27908,VIP,yes,2019-11-01,839,Nov2019,2019-11
A08XX,V,13763,VIP,yes,2019-11-01,839,Nov2019,2019-11
A08XX,P,14145,VIP,yes,2019-11-01,839,Nov2019,2019-11
A08XX,E_T,2.0,VIP,yes,2019-11-01,839,Nov2019,2019-11
A08XX,E_V,2.1,VIP,yes,2019-11-01,839,Nov2019,2019-11
A08XX,E_P,3.4,VIP,yes,2019-11-01,839,Nov2019,2019-11
A09XX,T,55087,VIP,yes,2019-11-01,839,Nov2019,2019-11
A09XX,V,16151,VIP,yes,2019-11-01,839,Nov2019,2019-11
A09XX,P,38937,VIP,yes,2019-11-01,839,Nov2019,2019-11
A09XX,E_T,1.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
A09XX,E_V,1.4,VIP,yes,2019-11-01,839,Nov2019,2019-11
A09XX,E_P,1.5,VIP,yes,2019-11-01,839,Nov2019,2019-11
A10XX,T,23489,VIP,yes,2019-11-01,839,Nov2019,2019-11
A10XX,V,23378,VIP,yes,2019-11-01,839,Nov2019,2019-11
A10XX,E_T,49.4,VIP,yes,2019-11-01,839,Nov2019,2019-11
A10XX,E_V,0.0,VIP,yes,2019-11-01,839,Nov2019,2019-11
A11XX,T,102781,VIP,yes,2019-11-01,839,Nov2019,2019-11
A11XX,V,94826,VIP,yes,2019-11-01,839,Nov2019,2019-11
A11XX,P,7955,VIP,yes,2019-11-01,839,Nov2019,2019-11
A11XX,E_T,0.3,VIP,yes,2019-11-01,839,Nov2019,2019-11
A11XX,E_V,0.3,VIP,yes,2019-11-01,839,Nov2019,2019-11
A11XX,E_P,6.0,VIP,yes,2019-11-01,839,Nov2019,2019-11
A12XX,T,95578,VIP,yes,2019-11-01,839,Nov2019,2019-11
A12XX,P,95277,VIP,yes,2019-11-01,839,Nov2019,2019-11
A12XX,E_T,3.0,VIP,yes,2019-11-01,839,Nov2019,2019-11
A12XX,E_P,3.0,VIP,yes,2019-11-01,839,Nov2019,2019-11
A13XX,T,26525,VIP,yes,2019-11-01,839,Nov2019,2019-11
A13XX,P,25963,VIP,yes,2019-11-01,839,Nov2019,2019-11
A13XX,E_T,3.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
A13XX,E_P,3.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
A14XX,P,17885,VIP,yes,2019-11-01,839,Nov2019,2019-11
A14XX,T,18253,VIP,yes,2019-11-01,839,Nov2019,2019-11
A14XX,E_T,3.9,VIP,yes,2019-11-01,839,Nov2019,2019-11
A14XX,E_P,3.9,VIP,yes,2019-11-01,839,Nov2019,2019-11
A15XX,P,9695,VIP,yes,2019-11-01,839,Nov2019,2019-11
A15XX,T,9795,VIP,yes,2019-11-01,839,Nov2019,2019-11
A15XX,E_T,2.1,VIP,yes,2019-11-01,839,Nov2019,2019-11
A15XX,E_P,2.1,VIP,yes,2019-11-01,839,Nov2019,2019-11
A20IX,T,81441,VIP,yes,2019-11-01,839,Nov2019,2019-11
A20IX,V,81076,VIP,yes,2019-11-01,839,Nov2019,2019-11
A20IX,E_T,0.8,VIP,yes,2019-11-01,839,Nov2019,2019-11
A20IX,E_V,0.8,VIP,yes,2019-11-01,839,Nov2019,2019-11
ANRXX,T,799653,VIP,yes,2019-11-01,839,Nov2019,2019-11
ANRXX,V,470988,VIP,yes,2019-11-01,839,Nov2019,2019-11
ANRXX,P,328665,VIP,yes,2019-11-01,839,Nov2019,2019-11
ANRXX,E_T,0.7,VIP,yes,2019-11-01,839,Nov2019,2019-11
ANRXX,E_V,0.6,VIP,yes,2019-11-01,839,Nov2019,2019-11
ANRXX,E_P,1.1,VIP,yes,2019-11-01,839,Nov2019,2019-11
AXXXX,T,1342490,VIP,yes,2019-11-01,839,Nov2019,2019-11
AXXXX,V,1006752,VIP,yes,2019-11-01,839,Nov2019,2019-11
AXXXX,P,335738,VIP,yes,2019-11-01,839,Nov2019,2019-11
AXXXX,E_T,0.7,VIP,yes,2019-11-01,839,Nov2019,2019-11
AXXXX,E_V,0.6,VIP,yes,2019-11-01,839,Nov2019,2019-11
AXXXX,E_P,1.1,VIP,yes,2019-11-01,839,Nov2019,2019-11
NRXX,T,66869,VIP,no,2019-11-01,839,Nov2019,2019-11
NRXX,V,40082,VIP,no,2019-11-01,839,Nov2019,2019-11
NRXX,P,26786,VIP,no,2019-11-01,839,Nov2019,2019-11
NRXX,E_MPCV,0.4,VIP,no,2019-11-01,839,Nov2019,2019-11
NRXX,E_MPCP,1.0,VIP,no,2019-11-01,839,Nov2019,2019-11
NRXX,E_T,0.7,VIP,no,2019-11-01,839,Nov2019,2019-11
NRXX,E_V,0.6,VIP,no,2019-11-01,839,Nov2019,2019-11
NRXX,E_P,1.1,VIP,no,2019-11-01,839,Nov2019,2019-11
NRXX,E_MPCT,0.6,VIP,no,2019-11-01,839,Nov2019,2019-11
NRXX,MPCT,1.4,VIP,yes,2019-11-01,839,Nov2019,2019-11
NRXX,MPCV,2.2,VIP,yes,2019-11-01,839,Nov2019,2019-11
NRXX,MPCP,0.4,VIP,yes,2019-11-01,839,Nov2019,2019-11
XXXX,T,112942,VIP,no,2019-11-01,839,Nov2019,2019-11
XXXX,V,85559,VIP,no,2019-11-01,839,Nov2019,2019-11
XXXX,P,27383,VIP,no,2019-11-01,839,Nov2019,2019-11
XXXX,E_MPCV,0.4,VIP,no,2019-11-01,839,Nov2019,2019-11
XXXX,E_MPCP,0.9,VIP,no,2019-11-01,839,Nov2019,2019-11
XXXX,E_T,0.7,VIP,no,2019-11-01,839,Nov2019,2019-11
XXXX,E_V,0.6,VIP,no,2019-11-01,839,Nov2019,2019-11
XXXX,E_P,1.1,VIP,no,2019-11-01,839,Nov2019,2019-11
XXXX,E_MPCT,0.6,VIP,no,2019-11-01,839,Nov2019,2019-11
XXXX,MPCT,1.6,VIP,yes,2019-11-01,839,Nov2019,2019-11
XXXX,MPCV,2.1,VIP,yes,2019-11-01,839,Nov2019,2019-11
XXXX,MPCP,0.4,VIP,yes,2019-11-01,839,Nov2019,2019-11
00XX,T,40213,VIP,no,2019-12-01,840,Dec2019,2019-12
00XX,V,39627,VIP,no,2019-12-01,840,Dec2019,2019-12
00XX,P,586,VIP,no,2019-12-01,840,Dec2019,2019-12
00XX,E_T,3.8,VIP,no,2019-12-01,840,Dec2019,2019-12
00XX,E_V,5.0,VIP,no,2019-12-01,840,Dec2019,2019-12
00XX,E_P,3.8,VIP,no,2019-12-01,840,Dec2019,2019-12
00XX,E_MPCT,1.9,VIP,no,2019-12-01,840,Dec2019,2019-12
00XX,E_MPCV,0.8,VIP,no,2019-12-01,840,Dec2019,2019-12
00XX,E_MPCP,1.9,VIP,no,2019-12-01,840,Dec2019,2019-12
00XX,MPCT,1.5,VIP,yes,2019-12-01,840,Dec2019,2019-12
00XX,MPCV,1.5,VIP,yes,2019-12-01,840,Dec2019,2019-12
00XX,MPCP,5.3,VIP,yes,2019-12-01,840,Dec2019,2019-12
01XX,T,2579,VIP,no,2019-12-01,840,Dec2019,2019-12
01XX,V,2479,VIP,no,2019-12-01,840,Dec2019,2019-12
01XX,E_T,1.5,VIP,no,2019-12-01,840,Dec2019,2019-12
01XX,E_V,1.5,VIP,no,2019-12-01,840,Dec2019,2019-12
01XX,E_MPCT,0.6,VIP,no,2019-12-01,840,Dec2019,2019-12
01XX,E_MPCV,0.6,VIP,no,2019-12-01,840,Dec2019,2019-12
01XX,MPCT,-1.8,VIP,yes,2019-12-01,840,Dec2019,2019-12
01XX,MPCV,-1.4,VIP,yes,2019-12-01,840,Dec2019,2019-12
02XX,T,6438,VIP,no,2019-12-01,840,Dec2019,2019-12
02XX,V,5530,VIP,no,2019-12-01,840,Dec2019,2019-12
02XX,P,908,VIP,no,2019-12-01,840,Dec2019,2019-12
02XX,E_T,1.6,VIP,no,2019-12-01,840,Dec2019,2019-12
02XX,E_V,1.8,VIP,no,2019-12-01,840,Dec2019,2019-12
02XX,E_P,2.6,VIP,no,2019-12-01,840,Dec2019,2019-12
02XX,E_MPCT,0.7,VIP,no,2019-12-01,840,Dec2019,2019-12
02XX,E_MPCV,0.8,VIP,no,2019-12-01,840,Dec2019,2019-12
02XX,E_MPCP,1.4,VIP,no,2019-12-01,840,Dec2019,2019-12
02XX,MPCT,-0.3,VIP,yes,2019-12-01,840,Dec2019,2019-12
02XX,MPCV,0.2,VIP,yes,2019-12-01,840,Dec2019,2019-12
02XX,MPCP,-3.6,VIP,yes,2019-12-01,840,Dec2019,2019-12
03XX,T,6923,VIP,no,2019-12-01,840,Dec2019,2019-12
03XX,V,6579,VIP,no,2019-12-01,840,Dec2019,2019-12
03XX,P,344,VIP,no,2019-12-01,840,Dec2019,2019-12
03XX,E_T,1.8,VIP,no,2019-12-01,840,Dec2019,2019-12
03XX,E_V,1.8,VIP,no,2019-12-01,840,Dec2019,2019-12
03XX,E_P,4.6,VIP,no,2019-12-01,840,Dec2019,2019-12
03XX,E_MPCT,1.1,VIP,no,2019-12-01,840,Dec2019,2019-12
03XX,E_MPCV,1.1,VIP,no,2019-12-01,840,Dec2019,2019-12
03XX,E_MPCP,5.8,VIP,no,2019-12-01,840,Dec2019,2019-12
03XX,MPCT,-1.0,VIP,yes,2019-12-01,840,Dec2019,2019-12
03XX,MPCV,-1.4,VIP,yes,2019-12-01,840,Dec2019,2019-12
03XX,MPCP,7.8,VIP,yes,2019-12-01,840,Dec2019,2019-12
04XX,T,3649,VIP,no,2019-12-01,840,Dec2019,2019-12
04XX,V,2905,VIP,no,2019-12-01,840,Dec2019,2019-12
04XX,P,743,VIP,no,2019-12-01,840,Dec2019,2019-12
04XX,E_T,1.8,VIP,no,2019-12-01,840,Dec2019,2019-12
04XX,E_V,2.2,VIP,no,2019-12-01,840,Dec2019,2019-12
04XX,E_P,2.6,VIP,no,2019-12-01,840,Dec2019,2019-12
04XX,E_MPCT,0.8,VIP,no,2019-12-01,840,Dec2019,2019-12
04XX,E_MPCV,0.9,VIP,no,2019-12-01,840,Dec2019,2019-12
04XX,E_MPCP,1.8,VIP,no,2019-12-01,840,Dec2019,2019-12
04XX,MPCT,-0.1,VIP,yes,2019-12-01,840,Dec2019,2019-12
04XX,MPCV,0.0,VIP,yes,2019-12-01,840,Dec2019,2019-12
04XX,MPCP,-0.5,VIP,yes,2019-12-01,840,Dec2019,2019-12
05XX,T,6994,VIP,no,2019-12-01,840,Dec2019,2019-12
05XX,V,1314,VIP,no,2019-12-01,840,Dec2019,2019-12
05XX,P,5680,VIP,no,2019-12-01,840,Dec2019,2019-12
05XX,E_T,1.5,VIP,no,2019-12-01,840,Dec2019,2019-12
05XX,E_V,2.6,VIP,no,2019-12-01,840,Dec2019,2019-12
05XX,E_P,1.8,VIP,no,2019-12-01,840,Dec2019,2019-12
05XX,E_MPCT,1.1,VIP,no,2019-12-01,840,Dec2019,2019-12
05XX,E_MPCV,1.9,VIP,no,2019-12-01,840,Dec2019,2019-12
05XX,E_MPCP,1.3,VIP,no,2019-12-01,840,Dec2019,2019-12
05XX,MPCT,-1.4,VIP,yes,2019-12-01,840,Dec2019,2019-12
05XX,MPCV,-3.2,VIP,yes,2019-12-01,840,Dec2019,2019-12
05XX,MPCP,-1.0,VIP,yes,2019-12-01,840,Dec2019,2019-12
06XX,T,234,VIP,no,2019-12-01,840,Dec2019,2019-12
06XX,V,234,VIP,no,2019-12-01,840,Dec2019,2019-12
06XX,E_T,6.5,VIP,no,2019-12-01,840,Dec2019,2019-12
06XX,E_V,6.5,VIP,no,2019-12-01,840,Dec2019,2019-12
06XX,E_MPCT,2.3,VIP,no,2019-12-01,840,Dec2019,2019-12
06XX,E_MPCV,2.3,VIP,no,2019-12-01,840,Dec2019,2019-12
06XX,MPCT,-7.0,VIP,yes,2019-12-01,840,Dec2019,2019-12
06XX,MPCV,-7.0,VIP,yes,2019-12-01,840,Dec2019,2019-12
07XX,T,887,VIP,no,2019-12-01,840,Dec2019,2019-12
07XX,P,875,VIP,no,2019-12-01,840,Dec2019,2019-12
07XX,E_T,3.2,VIP,no,2019-12-01,840,Dec2019,2019-12
07XX,E_P,3.2,VIP,no,2019-12-01,840,Dec2019,2019-12
07XX,E_MPCT,1.6,VIP,no,2019-12-01,840,Dec2019,2019-12
07XX,E_MPCP,1.6,VIP,no,2019-12-01,840,Dec2019,2019-12
07XX,MPCT,0.6,VIP,yes,2019-12-01,840,Dec2019,2019-12
07XX,MPCP,0.6,VIP,yes,2019-12-01,840,Dec2019,2019-12
08XX,T,2149,VIP,no,2019-12-01,840,Dec2019,2019-12
08XX,V,1065,VIP,no,2019-12-01,840,Dec2019,2019-12
08XX,P,1084,VIP,no,2019-12-01,840,Dec2019,2019-12
08XX,E_T,2.0,VIP,no,2019-12-01,840,Dec2019,2019-12
08XX,E_V,2.1,VIP,no,2019-12-01,840,Dec2019,2019-12
08XX,E_P,3.4,VIP,no,2019-12-01,840,Dec2019,2019-12
08XX,E_MPCT,1.3,VIP,no,2019-12-01,840,Dec2019,2019-12
08XX,E_MPCV,1.2,VIP,no,2019-12-01,840,Dec2019,2019-12
08XX,E_MPCP,2.1,VIP,no,2019-12-01,840,Dec2019,2019-12
08XX,MPCT,-2.0,VIP,yes,2019-12-01,840,Dec2019,2019-12
08XX,MPCV,-3.6,VIP,yes,2019-12-01,840,Dec2019,2019-12
08XX,MPCP,-0.5,VIP,yes,2019-12-01,840,Dec2019,2019-12
09XX,T,4344,VIP,no,2019-12-01,840,Dec2019,2019-12
09XX,V,1395,VIP,no,2019-12-01,840,Dec2019,2019-12
09XX,P,2949,VIP,no,2019-12-01,840,Dec2019,2019-12
09XX,E_T,1.2,VIP,no,2019-12-01,840,Dec2019,2019-12
09XX,E_V,1.3,VIP,no,2019-12-01,840,Dec2019,2019-12
09XX,E_P,1.5,VIP,no,2019-12-01,840,Dec2019,2019-12
09XX,E_MPCT,0.9,VIP,no,2019-12-01,840,Dec2019,2019-12
09XX,E_MPCV,0.5,VIP,no,2019-12-01,840,Dec2019,2019-12
09XX,E_MPCP,1.0,VIP,no,2019-12-01,840,Dec2019,2019-12
09XX,MPCT,-0.1,VIP,yes,2019-12-01,840,Dec2019,2019-12
09XX,MPCV,1.0,VIP,yes,2019-12-01,840,Dec2019,2019-12
09XX,MPCP,-0.6,VIP,yes,2019-12-01,840,Dec2019,2019-12
10XX,T,2276,VIP,no,2019-12-01,840,Dec2019,2019-12
10XX,V,2266,VIP,no,2019-12-01,840,Dec2019,2019-12
10XX,E_T,47.2,VIP,no,2019-12-01,840,Dec2019,2019-12
10XX,E_V,0.0,VIP,no,2019-12-01,840,Dec2019,2019-12
10XX,E_MPCT,21.7,VIP,no,2019-12-01,840,Dec2019,2019-12
10XX,E_MPCV,0.0,VIP,no,2019-12-01,840,Dec2019,2019-12
10XX,MPCT,1.1,VIP,yes,2019-12-01,840,Dec2019,2019-12
10XX,MPCV,1.0,VIP,yes,2019-12-01,840,Dec2019,2019-12
11XX,T,8750,VIP,no,2019-12-01,840,Dec2019,2019-12
11XX,V,8157,VIP,no,2019-12-01,840,Dec2019,2019-12
11XX,P,594,VIP,no,2019-12-01,840,Dec2019,2019-12
11XX,E_T,0.3,VIP,no,2019-12-01,840,Dec2019,2019-12
11XX,E_V,0.2,VIP,no,2019-12-01,840,Dec2019,2019-12
11XX,E_P,6.2,VIP,no,2019-12-01,840,Dec2019,2019-12
11XX,E_MPCT,0.2,VIP,no,2019-12-01,840,Dec2019,2019-12
11XX,E_MPCV,0.1,VIP,no,2019-12-01,840,Dec2019,2019-12
11XX,E_MPCP,5.4,VIP,no,2019-12-01,840,Dec2019,2019-12
11XX,MPCT,0.8,VIP,yes,2019-12-01,840,Dec2019,2019-12
11XX,MPCV,1.2,VIP,yes,2019-12-01,840,Dec2019,2019-12
11XX,MPCP,-3.9,VIP,yes,2019-12-01,840,Dec2019,2019-12
12XX,T,5616,VIP,no,2019-12-01,840,Dec2019,2019-12
12XX,P,5595,VIP,no,2019-12-01,840,Dec2019,2019-12
12XX,E_T,2.9,VIP,no,2019-12-01,840,Dec2019,2019-12
12XX,E_P,2.9,VIP,no,2019-12-01,840,Dec2019,2019-12
12XX,E_MPCT,1.9,VIP,no,2019-12-01,840,Dec2019,2019-12
12XX,E_MPCP,1.9,VIP,no,2019-12-01,840,Dec2019,2019-12
12XX,MPCT,3.5,VIP,yes,2019-12-01,840,Dec2019,2019-12
12XX,MPCP,3.4,VIP,yes,2019-12-01,840,Dec2019,2019-12
13XX,T,2018,VIP,no,2019-12-01,840,Dec2019,2019-12
13XX,P,1974,VIP,no,2019-12-01,840,Dec2019,2019-12
13XX,E_T,3.2,VIP,no,2019-12-01,840,Dec2019,2019-12
13XX,E_P,3.2,VIP,no,2019-12-01,840,Dec2019,2019-12
13XX,E_MPCT,2.4,VIP,no,2019-12-01,840,Dec2019,2019-12
13XX,E_MPCP,2.4,VIP,no,2019-12-01,840,Dec2019,2019-12
13XX,MPCT,0.6,VIP,yes,2019-12-01,840,Dec2019,2019-12
13XX,MPCP,0.7,VIP,yes,2019-12-01,840,Dec2019,2019-12
14XX,T,1359,VIP,no,2019-12-01,840,Dec2019,2019-12
14XX,P,1335,VIP,no,2019-12-01,840,Dec2019,2019-12
14XX,E_T,3.9,VIP,no,2019-12-01,840,Dec2019,2019-12
